,title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
1532,Android Tablet,Apple,Smartphone,70434.0,68058.0,3.6,716.0,3.3733708152312802,Premium,23.670273026158632,50430744.0
1533,Smart Fitness Watch,Dell,Smartwatch,43282.0,40422.0,1.4,13850.0,6.60782773439305,Premium,13.350557795645138,599455700.0
1534,Smart Fitness Watch,LG,Speaker,65485.0,62919.0,4.6,1711.0,3.918454607925479,Premium,34.24892076082776,112044835.0
1535,Laptop with SSD Storage,Boat,Tablet,33777.0,30256.0,2.6,6261.0,10.42425319004056,Premium,22.729862744904516,211477797.0
1536,Noise Cancelling Earbuds,Sony,Monitor,53009.0,52947.0,2.3,16392.0,0.11696127072761228,Premium,22.320602294880846,868923528.0
1537,Laptop with SSD Storage,Apple,Headphones,29016.0,25996.0,2.8,6086.0,10.408050730631375,Premium,24.398949759782987,176591376.0
1538,Portable Bluetooth Speaker,Samsung,Camera,78437.0,74766.0,2.6,14362.0,4.6801891964251565,Premium,24.888267909522742,1126512194.0
1539,Smartphone with AMOLED Display,JBL,Headphones,36318.0,32585.0,4.5,11223.0,10.278649705380252,Premium,41.966143298020334,407596914.0
1540,Wireless Bluetooth Headphones,Apple,Laptop,8361.0,4838.0,4.7,16220.0,42.13610812103815,Premium,45.56209129683554,135615420.0
1541,High Resolution Monitor,Apple,Headphones,8909.0,5737.0,2.2,13392.0,35.60444494331575,Premium,20.905472415051673,119309328.0
1542,4K Action Camera,Mi,Smartphone,35671.0,32157.0,4.5,2246.0,9.851139581172381,Premium,34.72808072483398,80117066.0
1543,4K Action Camera,OnePlus,Smartwatch,21105.0,20403.0,4.1,2822.0,3.3262260127931773,Premium,32.5767772558393,59558310.0
1544,Laptop with SSD Storage,Dell,Smartwatch,8157.0,7487.0,4.7,17234.0,8.213804094642638,Premium,45.847078151069546,140577738.0
1545,Portable Bluetooth Speaker,OnePlus,Monitor,11920.0,8080.0,2.0,17491.0,32.21476510067114,Premium,19.53899782506562,208492720.0
1546,Smartphone with AMOLED Display,Boat,Speaker,8477.0,6782.0,3.3,16683.0,19.995281349534032,Premium,32.083278002545555,141421791.0
1547,Android Tablet,Samsung,Smartphone,30411.0,28118.0,2.1,9669.0,7.540034855808754,Premium,19.271245535739414,294043959.0
1548,4K Action Camera,Mi,Laptop,12126.0,7564.0,4.3,1082.0,37.6216394524163,Premium,30.04620806210426,13120332.0
1549,Smartphone with AMOLED Display,Samsung,Smartphone,14190.0,9381.0,1.0,11148.0,33.89006342494715,Premium,9.319105086767571,158190120.0
1550,Wireless Bluetooth Headphones,Boat,Headphones,58331.0,54790.0,3.3,8167.0,6.0705285354271314,Premium,29.726331887486854,476389277.0
1551,Gaming Laptop,OnePlus,Smartphone,75320.0,71559.0,2.4,9557.0,4.99336165693043,Premium,21.99632106993145,719833240.0
1552,Portable Bluetooth Speaker,Apple,Smartphone,5795.0,2057.0,2.3,19184.0,64.50388265746334,Premium,22.682333206166422,111171280.0
1553,Noise Cancelling Earbuds,LG,Monitor,28781.0,27352.0,3.6,11728.0,4.965081129912095,Premium,33.73135087147742,337543568.0
1554,Smartphone with AMOLED Display,LG,Laptop,11567.0,7274.0,4.4,3951.0,37.114204201608025,Premium,36.44069905901814,45701217.0
1555,Wireless Bluetooth Headphones,HP,Headphones,7043.0,4948.0,3.4,14677.0,29.745846940224336,Premium,32.61995718055702,103370111.0
1556,Android Tablet,JBL,Camera,55100.0,52002.0,4.4,15969.0,5.6225045372050815,Premium,42.58525586131986,879891900.0
1557,High Resolution Monitor,Dell,Monitor,49073.0,47635.0,2.1,8967.0,2.93032828643042,Premium,19.112977725979192,440037591.0
1558,Noise Cancelling Earbuds,Boat,Camera,57342.0,56891.0,3.1,6768.0,0.7865090160789648,Premium,27.342336797976685,388090656.0
1559,High Resolution Monitor,JBL,Monitor,49776.0,47073.0,2.8,17836.0,5.4303278688524586,Premium,27.409284645563247,887804736.0
1560,Android Tablet,Dell,Smartwatch,28852.0,24478.0,1.0,18065.0,15.16012754748371,Premium,9.801786997709788,521211380.0
1561,Wireless Bluetooth Headphones,JBL,Tablet,65542.0,61569.0,3.2,14039.0,6.061761923652009,Premium,30.558930168255365,920144138.0
1562,4K Action Camera,OnePlus,Monitor,46072.0,45755.0,3.6,2303.0,0.6880534815072061,Premium,27.872647278536817,106103816.0
1563,High Resolution Monitor,Dell,Speaker,44030.0,39759.0,3.4,15163.0,9.700204406086758,Premium,32.73071022056316,667626890.0
1564,Noise Cancelling Earbuds,OnePlus,Smartphone,29248.0,27473.0,3.9,7157.0,6.068791028446389,Premium,34.616344976171284,209327936.0
1565,Laptop with SSD Storage,Apple,Smartwatch,76611.0,75449.0,3.3,18235.0,1.516753468823015,Premium,32.376804706399994,1397001585.0
1566,Smart Fitness Watch,Mi,Laptop,69393.0,66668.0,1.3,18281.0,3.9269090542273717,Premium,12.757773922677895,1268573433.0
1567,Smartphone with AMOLED Display,OnePlus,Camera,69423.0,64589.0,1.5,16129.0,6.963110208432364,Premium,14.532654256678882,1119723567.0
1568,4K Action Camera,LG,Tablet,16835.0,15505.0,3.4,9519.0,7.900207900207901,Premium,31.1479104344704,160252365.0
1569,High Resolution Monitor,JBL,Tablet,66790.0,65508.0,2.1,244.0,1.9194490193142688,Premium,11.552642242143929,16296760.0
1570,Gaming Laptop,HP,Monitor,46862.0,42436.0,1.3,8948.0,9.444752678076053,Premium,11.829086195137718,419321176.0
1571,Smartphone with AMOLED Display,Sony,Smartphone,58835.0,54247.0,2.7,9015.0,7.7980793745219685,Premium,24.588241350442956,530397525.0
1572,Laptop with SSD Storage,Dell,Laptop,41569.0,39656.0,3.2,11019.0,4.6019870576631625,Premium,29.7838946646621,458048811.0
1573,Android Tablet,Boat,Speaker,42762.0,37780.0,2.3,2779.0,11.650530845142884,Premium,18.239474275374768,118835598.0
1574,Smart Fitness Watch,HP,Laptop,3427.0,2398.9,3.9,18230.0,30.0,Premium,38.26242701113352,62474210.0
1575,Wireless Bluetooth Headphones,LG,Smartphone,23447.0,22781.0,3.6,13723.0,2.84044867147183,Premium,34.29684505432203,321763181.0
1576,Laptop with SSD Storage,OnePlus,Speaker,45828.0,45632.0,2.3,12803.0,0.4276861307497599,Premium,21.752279672506432,586735884.0
1577,Laptop with SSD Storage,Mi,Laptop,77395.0,72729.0,4.0,16857.0,6.028813230828865,Premium,38.93032240222971,1304647515.0
1578,Android Tablet,Apple,Speaker,69231.0,64456.0,3.6,13698.0,6.897199231558117,Premium,34.290281219225,948326238.0
1579,Portable Bluetooth Speaker,Sony,Monitor,66681.0,62954.0,3.5,1792.0,5.589298300865314,Premium,26.220759157617966,119492352.0
1580,Android Tablet,Samsung,Monitor,64049.0,63711.0,3.2,15376.0,0.5277209636372152,Premium,30.85001012965022,984817424.0
1581,Portable Bluetooth Speaker,HP,Smartphone,38972.0,37513.0,1.0,18118.0,3.7437134352868724,Premium,9.804716390436107,706094696.0
1582,Portable Bluetooth Speaker,Mi,Smartphone,14031.0,13968.0,3.8,13117.0,0.4490057729313663,Premium,36.030614325043985,184044627.0
1583,4K Action Camera,Samsung,Speaker,54812.0,54506.0,2.5,7215.0,0.558271911260308,Premium,22.210140154356147,395468580.0
1584,4K Action Camera,Sony,Headphones,51324.0,49553.0,4.8,5188.0,3.450627386797599,Premium,41.06062214096515,266268912.0
1585,Noise Cancelling Earbuds,Boat,Smartwatch,4132.0,2659.0,4.3,16018.0,35.648596321394,Premium,41.63058242581638,66186376.0
1586,High Resolution Monitor,Boat,Tablet,32632.0,29592.0,3.4,14701.0,9.316008825692572,Premium,32.62551198097571,479723032.0
1587,High Resolution Monitor,JBL,Laptop,12767.0,11522.0,2.0,5281.0,9.751703610871779,Premium,17.144120185714154,67422527.0
1588,Wireless Bluetooth Headphones,Sony,Laptop,41325.0,36716.0,1.8,944.0,11.153055051421658,Premium,12.332132869488738,39010800.0
1589,High Resolution Monitor,Sony,Headphones,13407.0,8992.0,2.4,1511.0,32.9305586633848,Premium,17.570852536174748,20257977.0
1590,4K Action Camera,Samsung,Headphones,78294.0,77000.0,2.9,12718.0,1.6527447824865253,Premium,27.407471430609302,995743092.0
1591,Noise Cancelling Earbuds,Mi,Headphones,43781.0,40508.0,2.2,17242.0,7.475845686485005,Premium,21.46135539460029,754872002.0
1592,Noise Cancelling Earbuds,Dell,Camera,2881.0,2016.7,3.1,19944.0,30.0,Premium,30.69227466945247,57458664.0
1593,Portable Bluetooth Speaker,Samsung,Camera,75418.0,71201.0,1.7,8369.0,5.591503354636824,Premium,15.355095577921986,631173242.0
1594,Android Tablet,Apple,Speaker,51938.0,47919.0,4.9,12120.0,7.738072316993339,Premium,46.07320434590551,629488560.0
1595,Wireless Bluetooth Headphones,Boat,Camera,8718.0,7362.0,1.4,13721.0,15.554026152787337,Premium,13.33745792855117,119619678.0
1596,Portable Bluetooth Speaker,Boat,Monitor,29413.0,27242.0,4.7,2615.0,7.381089994220242,Premium,36.98618804911232,76914995.0
1597,Android Tablet,JBL,Monitor,63344.0,60892.0,4.7,17997.0,3.8709270017681234,Premium,46.0506748220913,1140001968.0
1598,High Resolution Monitor,Apple,Smartphone,61330.0,60784.0,3.1,15629.0,0.8902657753138757,Premium,29.93653701258812,958526570.0
1599,Portable Bluetooth Speaker,Boat,Tablet,12114.0,8665.0,3.9,2840.0,28.471190358263165,Premium,31.012454389231333,34403760.0
1600,Smartphone with AMOLED Display,Samsung,Speaker,10324.0,6668.0,2.7,14051.0,35.412630763270045,Premium,25.78640403614144,145062524.0
1601,High Resolution Monitor,Apple,Tablet,63588.0,62629.0,3.5,1774.0,1.5081461911052398,Premium,26.18544495668331,112805112.0
1602,Android Tablet,Samsung,Laptop,58136.0,57714.0,2.4,13262.0,0.7258841337553323,Premium,22.782560357986448,770999632.0
1603,Wireless Bluetooth Headphones,Dell,Smartwatch,7735.0,3228.0,2.2,3871.0,58.26761473820298,Premium,18.17535818647223,29942185.0
1604,Android Tablet,Dell,Smartphone,67384.0,65990.0,3.3,8273.0,2.068740353793185,Premium,29.76888204517048,557467832.0
1605,Portable Bluetooth Speaker,Boat,Laptop,70901.0,70528.0,3.0,17229.0,0.526085668749383,Premium,29.263221988565924,1221553329.0
1606,Portable Bluetooth Speaker,Boat,Laptop,3707.0,1226.0,3.3,9408.0,66.92743458322093,Premium,30.193092458122326,34875456.0
1607,Laptop with SSD Storage,Mi,Speaker,33240.0,28520.0,2.1,3260.0,14.199759326113117,Premium,16.98855726915757,108362400.0
1608,Wireless Bluetooth Headphones,Dell,Headphones,5966.0,1085.0,2.5,3145.0,81.8136104592692,Premium,20.134717709045557,18763070.0
1609,Gaming Laptop,HP,Headphones,37422.0,34588.0,1.3,7802.0,7.5730853508631295,Premium,11.65094262035179,291966444.0
1610,High Resolution Monitor,HP,Tablet,25392.0,22949.0,1.2,2263.0,9.621140516698173,Premium,9.269866127187688,57462096.0
1611,Noise Cancelling Earbuds,JBL,Smartphone,75945.0,71975.0,2.0,8155.0,5.227467246033314,Premium,18.01301826338869,619331475.0
1612,Wireless Bluetooth Headphones,Dell,Headphones,26805.0,25540.0,1.3,922.0,4.719268793135609,Premium,8.875918004853707,24714210.0
1613,Noise Cancelling Earbuds,Samsung,Laptop,37013.0,35268.0,1.4,6695.0,4.714559749277281,Premium,12.332971857037034,247802035.0
1614,Wireless Bluetooth Headphones,Samsung,Headphones,54687.0,52730.0,4.3,5758.0,3.578547003858321,Premium,37.231632248278686,314887746.0
1615,Wireless Bluetooth Headphones,LG,Camera,43469.0,38605.0,1.2,12576.0,11.189583381260208,Premium,11.327550033656586,546666144.0
1616,Android Tablet,Apple,Headphones,73582.0,72752.0,3.6,19014.0,1.1279932592210051,Premium,35.470740313304496,1399088148.0
1617,Wireless Bluetooth Headphones,OnePlus,Laptop,77811.0,76742.0,2.1,7816.0,1.373841744740461,Premium,18.824517869262692,608170776.0
1618,Laptop with SSD Storage,HP,Tablet,52042.0,48727.0,4.5,7556.0,6.369855117020867,Premium,40.186033042593245,393229352.0
1619,Gaming Laptop,Boat,Speaker,40822.0,39369.0,2.9,16225.0,3.559355249620303,Premium,28.113673501569526,662336950.0
1620,Portable Bluetooth Speaker,JBL,Smartphone,4180.0,2704.0,2.2,5930.0,35.31100478468899,Premium,19.1134858460452,24787400.0
1621,Smart Fitness Watch,OnePlus,Smartwatch,43754.0,43041.0,3.1,11633.0,1.6295652968871417,Premium,29.021230085859195,508990282.0
1622,Noise Cancelling Earbuds,Sony,Headphones,56011.0,53314.0,2.5,3512.0,4.815125600328507,Premium,20.410564130664568,196710632.0
1623,Portable Bluetooth Speaker,JBL,Monitor,43839.0,43779.0,3.3,6066.0,0.1368644357763635,Premium,28.74504444220958,265927374.0
1624,Smart Fitness Watch,Sony,Monitor,68621.0,67533.0,1.5,13207.0,1.5855204674953733,Premium,14.232866978399946,906277547.0
1625,Gaming Laptop,Dell,Tablet,15099.0,12224.0,5.0,14322.0,19.040996092456457,Premium,47.848109578899326,216247878.0
1626,Gaming Laptop,Sony,Laptop,60402.0,57349.0,2.7,2060.0,5.054468395086255,Premium,20.60355576840424,124428120.0
1627,Noise Cancelling Earbuds,Sony,Smartwatch,51026.0,46296.0,2.4,14013.0,9.26978403167013,Premium,22.91474906143315,715027338.0
1628,Noise Cancelling Earbuds,Mi,Smartwatch,49084.0,47959.0,3.8,19418.0,2.2919892429304864,Premium,37.521227539411754,953113112.0
1629,Gaming Laptop,Mi,Camera,43633.0,40495.0,2.5,2387.0,7.191804368253386,Premium,19.445528686281232,104151971.0
1630,Smart Fitness Watch,Mi,Smartwatch,41128.0,39289.0,4.3,8031.0,4.471406341178759,Premium,38.66211202030549,330298968.0
1631,Wireless Bluetooth Headphones,Dell,Monitor,69826.0,66740.0,2.8,1799.0,4.419557185002721,Premium,20.987517442875916,125616974.0
1632,High Resolution Monitor,OnePlus,Speaker,54662.0,49774.0,3.9,2780.0,8.94222677545644,Premium,30.929206831512463,151960360.0
1633,Smartphone with AMOLED Display,JBL,Laptop,54297.0,50594.0,1.4,1127.0,6.819897968580216,Premium,9.839482004881205,61192719.0
1634,Portable Bluetooth Speaker,JBL,Laptop,50641.0,47416.0,4.4,7365.0,6.368357654864636,Premium,39.18037242682205,372970965.0
1635,Android Tablet,Boat,Headphones,19373.0,15024.0,3.9,14635.0,22.448768905177307,Premium,37.40583415194248,283523855.0
1636,Portable Bluetooth Speaker,Mi,Headphones,14849.0,13723.0,1.8,7611.0,7.583002222371876,Premium,16.08746621114887,113015739.0
1637,Android Tablet,Dell,Headphones,57220.0,56197.0,1.6,12646.0,1.7878364208318769,Premium,15.112280499007964,723604120.0
1638,Smart Fitness Watch,Boat,Monitor,75815.0,73900.0,2.3,7535.0,2.5258853788828066,Premium,20.533127677389256,571266025.0
1639,Android Tablet,Apple,Monitor,20616.0,17441.0,4.9,14504.0,15.400659681800544,Premium,46.953018613121976,299014464.0
1640,Noise Cancelling Earbuds,Boat,Tablet,26483.0,25134.0,2.0,9364.0,5.093833780160858,Premium,18.289469229756378,247986812.0
1641,High Resolution Monitor,OnePlus,Monitor,24924.0,21468.0,2.8,2808.0,13.86615310544054,Premium,22.23363471589188,69986592.0
1642,High Resolution Monitor,HP,Monitor,62815.0,61607.0,1.1,13055.0,1.9231075380084375,Premium,10.424703384924277,820049825.0
1643,Noise Cancelling Earbuds,Sony,Monitor,47005.0,43826.0,2.6,4297.0,6.763110307414105,Premium,21.751353200726385,201980485.0
1644,Laptop with SSD Storage,Mi,Monitor,27056.0,26902.0,3.3,11209.0,0.5691898285038439,Premium,30.771053003018476,303270704.0
1645,Smart Fitness Watch,HP,Speaker,60690.0,57073.0,4.8,448.0,5.959795682979074,Premium,29.31370986116282,27189120.0
1646,Laptop with SSD Storage,Boat,Monitor,68669.0,64271.0,3.1,5008.0,6.404636735644906,Premium,26.408873877408613,343894352.0
1647,Laptop with SSD Storage,Dell,Tablet,71121.0,66681.0,4.3,17177.0,6.242881849242839,Premium,41.93095452960252,1221645417.0
1648,Portable Bluetooth Speaker,Sony,Smartwatch,9889.0,8658.0,3.2,16820.0,12.448174739609668,Premium,31.137226831333706,166332980.0
1649,Gaming Laptop,JBL,Smartwatch,14416.0,9722.0,1.2,6012.0,32.561043285238625,Premium,10.442014885247483,86668992.0
1650,Portable Bluetooth Speaker,Samsung,Camera,73481.0,70293.0,2.3,1620.0,4.338536492426614,Premium,16.998836599992053,119039220.0
1651,Gaming Laptop,Sony,Speaker,45086.0,40642.0,3.3,13584.0,9.856718271747328,Premium,31.40518102213948,612448224.0
1652,Smartphone with AMOLED Display,OnePlus,Headphones,76725.0,73141.0,4.8,948.0,4.671228413163897,Premium,32.90596223332766,72735300.0
1653,Android Tablet,OnePlus,Smartphone,30586.0,26340.0,4.4,9319.0,13.882168312299745,Premium,40.215638793790404,285030934.0
1654,Gaming Laptop,Boat,Monitor,16294.0,13117.0,1.9,16575.0,19.49797471461888,Premium,18.4598511756125,270073050.0
1655,Noise Cancelling Earbuds,Apple,Camera,26939.0,25115.0,1.9,12204.0,6.7708526671368645,Premium,17.878241867371415,328763556.0
1656,Portable Bluetooth Speaker,OnePlus,Smartphone,17505.0,13641.0,1.8,11952.0,22.07369323050557,Premium,16.899727629380365,209219760.0
1657,Smart Fitness Watch,OnePlus,Tablet,56977.0,56836.0,4.7,17787.0,0.2474682766730435,Premium,45.99551295266376,1013449899.0
1658,Android Tablet,Dell,Smartwatch,33230.0,32734.0,4.4,18374.0,1.4926271441468553,Premium,43.20248382595656,610568020.0
1659,Smartphone with AMOLED Display,Boat,Camera,73613.0,73455.0,4.1,1104.0,0.21463600179316153,Premium,28.731162517202595,81268752.0
1660,Gaming Laptop,Sony,Tablet,18616.0,14154.0,2.6,548.0,23.9686291362269,Premium,16.401055947924778,10201568.0
1661,Smartphone with AMOLED Display,Apple,Camera,27604.0,24315.0,3.0,11640.0,11.914939863787858,Premium,28.08686588474472,321310560.0
1662,Smart Fitness Watch,HP,Laptop,13703.0,9600.0,2.9,7903.0,29.942348390863316,Premium,26.02786029434034,108294809.0
1663,Laptop with SSD Storage,Samsung,Tablet,73795.0,69208.0,2.0,18168.0,6.215868283759062,Premium,19.614944248204882,1340707560.0
1664,High Resolution Monitor,Mi,Smartwatch,32232.0,30937.0,3.0,10613.0,4.0177463390419454,Premium,27.80978749016352,342078216.0
1665,Smart Fitness Watch,JBL,Smartwatch,37001.0,34231.0,1.1,17188.0,7.486284154482312,Premium,10.727227415660973,635973188.0
1666,4K Action Camera,OnePlus,Speaker,3685.0,3358.0,1.5,8990.0,8.87381275440977,Premium,13.65596903397716,33128150.0
1667,Smart Fitness Watch,Boat,Camera,57541.0,54435.0,4.5,11467.0,5.3978902000312825,Premium,42.06292122151467,659822647.0
1668,Smartphone with AMOLED Display,Mi,Monitor,10667.0,5953.0,4.0,4238.0,44.19236898846911,Premium,33.40833068541055,45206746.0
1669,Noise Cancelling Earbuds,JBL,Smartwatch,65330.0,62358.0,2.7,19644.0,4.549211694474208,Premium,26.691060956379914,1283342520.0
1670,Portable Bluetooth Speaker,JBL,Camera,46805.0,44242.0,3.1,4367.0,5.475910693301998,Premium,25.984387604016696,204397435.0
1671,Noise Cancelling Earbuds,HP,Speaker,33632.0,32744.0,2.5,5651.0,2.6403425309229305,Premium,21.599411859511047,190054432.0
1672,Smartphone with AMOLED Display,HP,Monitor,76625.0,73774.0,4.0,16204.0,3.7207177814029366,Premium,38.77230046230259,1241631500.0
1673,Portable Bluetooth Speaker,HP,Tablet,35568.0,35489.0,4.1,19755.0,0.2221097615834458,Premium,40.55397133880811,702645840.0
1674,4K Action Camera,LG,Speaker,25863.0,24556.0,4.1,2093.0,5.053551405482736,Premium,31.352008704864975,54131259.0
1675,High Resolution Monitor,LG,Laptop,36704.0,36290.0,3.9,4001.0,1.1279424585876199,Premium,32.348743109060344,146852704.0
1676,Android Tablet,JBL,Monitor,55482.0,53632.0,1.8,7810.0,3.3344147651490577,Premium,16.133918896098535,433314420.0
1677,Smartphone with AMOLED Display,HP,Camera,33291.0,32337.0,2.4,11272.0,2.865639361989727,Premium,22.392397836106877,375256152.0
1678,Gaming Laptop,Dell,Smartwatch,47963.0,43120.0,2.9,4554.0,10.097366720180139,Premium,24.429544348112767,218423502.0
1679,Smartphone with AMOLED Display,OnePlus,Smartwatch,66186.0,63958.0,2.3,18901.0,3.366270812558547,Premium,22.6481529357765,1250981586.0
1680,Smartphone with AMOLED Display,Mi,Camera,24427.0,21527.0,4.0,8697.0,11.872108732140664,Premium,36.28339357263034,212441619.0
1681,Portable Bluetooth Speaker,Mi,Camera,57992.0,55106.0,2.3,17480.0,4.97654848944682,Premium,22.46840066836572,1013700160.0
1682,Wireless Bluetooth Headphones,LG,Camera,37800.0,33304.0,1.6,12371.0,11.894179894179894,Premium,15.077105814087938,467623800.0
1683,Smart Fitness Watch,JBL,Headphones,34085.0,33856.0,2.6,9236.0,0.6718497872964647,Premium,23.740528335140787,314809060.0
1684,Wireless Bluetooth Headphones,Boat,Monitor,48297.0,44374.0,4.9,13769.0,8.12265772201172,Premium,46.698213199441234,665001393.0
1685,4K Action Camera,Sony,Smartwatch,7470.0,3460.0,1.9,7061.0,53.6813922356091,Premium,16.83871879532783,52745670.0
1686,Gaming Laptop,Sony,Monitor,13603.0,12367.0,3.4,18588.0,9.086230978460634,Premium,33.42310597548429,252852564.0
1687,High Resolution Monitor,LG,Speaker,72043.0,68034.0,2.7,3902.0,5.564732173840623,Premium,22.32765207138766,281111786.0
1688,Laptop with SSD Storage,Boat,Smartwatch,78152.0,77329.0,1.3,1352.0,1.0530760569147302,Premium,9.373103516622024,105661504.0
1689,4K Action Camera,LG,Headphones,35487.0,30832.0,3.0,1596.0,13.117479640431707,Premium,22.127646444645038,56637252.0
1690,Laptop with SSD Storage,Sony,Camera,65334.0,60824.0,3.8,8767.0,6.902990785808308,Premium,34.499683234913626,572783178.0
1691,Laptop with SSD Storage,Boat,Laptop,72076.0,71674.0,3.1,679.0,0.557744602919141,Premium,20.21848767432747,48939604.0
1692,High Resolution Monitor,HP,Camera,2193.0,1535.1,4.5,12020.0,30.000000000000004,Premium,42.27484679686914,26359860.0
1693,Noise Cancelling Earbuds,JBL,Tablet,14053.0,9173.0,2.2,12096.0,34.72568134917811,Premium,20.681568087311668,169985088.0
1694,Wireless Bluetooth Headphones,Mi,Camera,38390.0,35312.0,1.3,11385.0,8.017712946079708,Premium,12.142181752364337,437070150.0
1695,Smartphone with AMOLED Display,Dell,Headphones,65222.0,65055.0,4.7,8509.0,0.25604857256753855,Premium,42.530286941366874,554973998.0
1696,Android Tablet,Apple,Monitor,77068.0,76537.0,2.5,5734.0,0.6890019203820004,Premium,21.635857573908677,441907912.0
1697,Laptop with SSD Storage,JBL,Smartwatch,59712.0,55375.0,3.3,15675.0,7.26319667738478,Premium,31.877624325754418,935985600.0
1698,Gaming Laptop,HP,Camera,56330.0,53643.0,4.2,12693.0,4.77010473992544,Premium,39.68531582343894,714996690.0
1699,4K Action Camera,Sony,Smartwatch,17809.0,17653.0,2.3,19380.0,0.8759615924532539,Premium,22.70571151251172,345138420.0
1700,Noise Cancelling Earbuds,HP,Smartphone,68953.0,64426.0,3.9,7407.0,6.565341609502124,Premium,34.75023152767146,510734871.0
1701,Laptop with SSD Storage,LG,Speaker,37229.0,32301.0,1.5,11786.0,13.236992667006902,Premium,14.062128762339853,438780994.0
1702,Noise Cancelling Earbuds,Boat,Monitor,48591.0,48298.0,2.2,2542.0,0.6029923236813401,Premium,17.250419483928663,123518322.0
1703,Noise Cancelling Earbuds,Mi,Smartwatch,4342.0,1660.0,1.6,17062.0,61.76877015200368,Premium,15.591468248843624,74083204.0
1704,Laptop with SSD Storage,OnePlus,Laptop,62874.0,58261.0,4.2,5366.0,7.336896014250724,Premium,36.06970236314268,337381884.0
1705,Portable Bluetooth Speaker,LG,Speaker,37501.0,36586.0,1.9,7410.0,2.4399349350683983,Premium,16.930369257707582,277882410.0
1706,Smart Fitness Watch,JBL,Tablet,14316.0,11285.0,3.9,9835.0,21.172115115954178,Premium,35.85583717301072,140797860.0
1707,Gaming Laptop,LG,Tablet,25322.0,23711.0,4.8,13647.0,6.362056709580602,Premium,45.70247169471101,345569334.0
1708,Smartphone with AMOLED Display,JBL,Laptop,28238.0,27585.0,3.1,5541.0,2.3124867200226644,Premium,26.722343248811065,156466758.0
1709,Smartphone with AMOLED Display,OnePlus,Camera,43978.0,40866.0,3.2,17218.0,7.076265405429988,Premium,31.212059853715797,757213204.0
1710,Gaming Laptop,Samsung,Speaker,62020.0,57952.0,2.8,10433.0,6.55917445985166,Premium,25.907909954030544,647054660.0
1711,Portable Bluetooth Speaker,Mi,Smartwatch,57105.0,55040.0,2.3,10547.0,3.6161456965239474,Premium,21.30649055918831,602286435.0
1712,Smartphone with AMOLED Display,Dell,Speaker,74623.0,72915.0,2.9,9860.0,2.2888385618375033,Premium,26.669394300763756,735782780.0
1713,Noise Cancelling Earbuds,Dell,Camera,2286.0,1600.2,3.4,10745.0,30.0,Premium,31.559782162381808,24563070.0
1714,High Resolution Monitor,Apple,Headphones,76778.0,72961.0,4.9,6818.0,4.971476204120972,Premium,43.25459375135121,523472404.0
1715,4K Action Camera,HP,Monitor,12461.0,8641.0,4.8,14101.0,30.65564561431667,Premium,45.85954516933913,175712561.0
1716,Wireless Bluetooth Headphones,Samsung,Laptop,20989.0,19326.0,4.4,5028.0,7.92319786554862,Premium,37.501096319156645,105532692.0
1717,Smartphone with AMOLED Display,Dell,Camera,61224.0,59295.0,4.6,15798.0,3.1507252058016464,Premium,44.471428859015106,967216752.0
1718,Gaming Laptop,LG,Headphones,74608.0,70450.0,2.9,10954.0,5.573128886982629,Premium,26.974498630885744,817256032.0
1719,High Resolution Monitor,HP,Speaker,64045.0,61649.0,3.6,12770.0,3.7411195253337497,Premium,34.03775611618654,817854650.0
1720,Laptop with SSD Storage,Samsung,Speaker,1511.0,362.0,4.6,9438.0,76.04235605559232,Midrange,42.10198447809474,14260818.0
1721,Smart Fitness Watch,Boat,Camera,529.0,370.3,2.6,18156.0,30.0,Midrange,25.497709744703737,9604524.0
1722,Gaming Laptop,Boat,Smartwatch,48842.0,48006.0,4.8,18548.0,1.7116416199172844,Premium,47.17522155948806,905921416.0
1723,Noise Cancelling Earbuds,HP,Speaker,14645.0,14447.0,2.7,7111.0,1.3519972686923865,Premium,23.9477546984231,104140595.0
1724,Smart Fitness Watch,JBL,Smartwatch,32119.0,30315.0,3.4,19219.0,5.6166132195896505,Premium,33.536602720582565,617295061.0
1725,4K Action Camera,JBL,Smartwatch,48079.0,45860.0,3.8,19049.0,4.615320618149296,Premium,37.448325046108415,915856871.0
1726,4K Action Camera,LG,Monitor,65884.0,62078.0,4.8,6113.0,5.7768198652176554,Premium,41.848015211763745,402748892.0
1727,Portable Bluetooth Speaker,Samsung,Smartwatch,20250.0,19021.0,2.0,2563.0,6.069135802469136,Premium,15.698647636081121,51900750.0
1728,Android Tablet,Samsung,Smartphone,15473.0,12114.0,4.0,15889.0,21.708783041427,Premium,38.69378103812305,245850497.0
1729,Portable Bluetooth Speaker,HP,Monitor,58332.0,55859.0,3.1,8498.0,4.239525474867997,Premium,28.047881744345744,495705336.0
1730,High Resolution Monitor,Sony,Headphones,28336.0,24109.0,2.1,8131.0,14.917419536984756,Premium,18.9074805669713,230400016.0
1731,Smart Fitness Watch,Boat,Headphones,71656.0,67019.0,4.1,2696.0,6.471195712850284,Premium,32.38957082487289,193184576.0
1732,Android Tablet,Samsung,Speaker,14592.0,13618.0,3.2,7704.0,6.674890350877193,Premium,28.638799192813494,112416768.0
